time,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
45.635,19.19995478,-15.08694482,-3.99036136,5.39052353,-4.14816843,-17.25218973,-3.68009581,4.76838279,4.49351578,-12.21092084,8.23935724,-9.76616879
45.64,19.19979822,-15.26907687,-3.84700184,5.87095351,-4.26758241,-16.99130223,-3.92688389,4.86872487,4.64581843,-12.44925298,8.56218915,-9.72103285
45.645,19.23006624,-15.38180678,-3.69301947,6.2218861,-4.43740406,-16.75721613,-4.16036588,4.9175306,4.75731023,-12.70684953,8.85034693,-9.72279383
45.65,19.23487188,-15.44872329,-3.57430286,6.44479118,-4.58023605,-16.5044689,-4.42496355,4.91706613,4.90882351,-12.9742194,9.13306454,-9.60822148
45.655,19.27112957,-15.42919537,-3.44325903,6.54277734,-4.77673812,-16.27329081,-4.67284889,4.85250908,5.00535123,-13.26523823,9.37140954,-9.54661439
45.66,19.3568352,-15.3756286,-3.27170628,6.50566177,-4.99343372,-16.08280882,-4.89479455,4.7747925,5.07939456,-13.57566566,9.51866357,-9.55835054
45.665,19.41972467,-15.22922984,-3.15185884,6.36214461,-5.24702069,-15.88636784,-5.13382031,4.60919198,5.15096174,-13.90612341,9.67979584,-9.48335489
45.67,19.47971055,-15.02168688,-3.02872364,6.11554575,-5.496732,-15.72046712,-5.36018617,4.39197041,5.17958513,-14.29017743,9.77661702,-9.37298303
45.675,19.57876693,-14.7760678,-2.89002898,5.74608,-5.7771412,-15.56318183,-5.56771921,4.15685671,5.19650856,-14.69186681,9.80688352,-9.31258576
45.68,19.68862015,-14.47168039,-2.7570567,5.27402423,-6.07563201,-15.42825441,-5.76055342,3.87614181,5.18436529,-15.13152327,9.78036636,-9.24295492
45.685,19.82056829,-14.12970247,-2.61638627,4.70289655,-6.39195546,-15.28745878,-5.93325647,3.57456774,5.13863054,-15.60507226,9.67205961,-9.19971356
45.69,19.96066693,-13.72651729,-2.4873769,4.04201136,-6.71019435,-15.17882963,-6.08275044,3.22252883,5.07211794,-16.12717739,9.49526562,-9.13737233
45.695,20.10726396,-13.29212875,-2.35726409,3.30178613,-7.03308424,-15.09420557,-6.21181022,2.84948484,4.97818931,-16.69865193,9.25448309,-9.06171113
45.7,20.26371219,-12.82031314,-2.22708315,2.48643406,-7.35770066,-15.03053369,-6.31676602,2.45031457,4.8533802,-17.31673598,8.93664339,-8.97991635
45.705,20.42269248,-12.3039133,-2.08391784,1.61140656,-7.71881516,-15.03976145,-6.3916443,2.02077862,4.68610256,-18.00677745,8.61722295,-8.87801015
45.71,20.59497243,-11.78091922,-1.9381177,0.67675208,-8.03831484,-15.03639158,-6.43522705,1.59109454,4.49604159,-18.73607268,8.13893986,-8.7858104
45.715,20.7721437,-11.24158488,-1.78942567,-0.3044659,-8.33711378,-15.05447015,-6.44414748,1.15259692,4.2771288,-19.5249399,7.57746203,-8.702784
45.72,20.95157464,-10.68601047,-1.62196907,-1.32374155,-8.61528669,-15.10567188,-6.41746113,0.70490812,4.03773069,-20.37227899,6.93119365,-8.61707185
45.725,21.13059201,-10.12348338,-1.43379518,-2.36730813,-8.86654595,-15.19426874,-6.35210615,0.25772915,3.77237554,-21.2824713,6.18867009,-8.53121326
45.73,21.30077256,-9.56636884,-1.25573177,-3.43195482,-9.06668717,-15.29824391,-6.24939216,-0.18765778,3.48312009,-22.25423322,5.34883051,-8.44715155
45.735,21.46469734,-9.00234235,-1.055217,-4.50628518,-9.22808427,-15.43333275,-6.10720487,-0.63633943,3.17715084,-23.28603178,4.41511413,-8.37021297
