time,RForceX,RForceY_Vertical,RForceZ,RCOPX,RCOPY_Vertical,RCOPZ,LForceX,LForceY_Vertical,LForceZ,LCOPX,LCOPY_Vertical,LCOPZ
46.435,NaN,NaN,NaN,NaN,NaN,NaN,121.575,758.64,70.0022,0.3648,0,-1.0535
46.44,NaN,NaN,NaN,NaN,NaN,NaN,120.024,744.526,65.6035,0.3639,0,-1.0498
46.445,NaN,NaN,NaN,NaN,NaN,NaN,118.692,729.91,61.4887,0.3631,0,-1.0462
46.45,NaN,NaN,NaN,NaN,NaN,NaN,117.236,715.118,57.7613,0.3622,0,-1.0425
46.455,NaN,NaN,NaN,NaN,NaN,NaN,115.332,700.525,54.4798,0.3613,0,-1.0389
46.46,NaN,NaN,NaN,NaN,NaN,NaN,112.905,686.441,51.6253,0.3604,0,-1.0353
46.465,NaN,NaN,NaN,NaN,NaN,NaN,110.219,673.045,49.0859,0.3594,0,-1.0315
46.47,NaN,NaN,NaN,NaN,NaN,NaN,107.74,660.376,46.6709,0.3586,0,-1.0276
46.475,NaN,NaN,NaN,NaN,NaN,NaN,105.886,648.384,44.1678,0.3578,0,-1.0234
46.48,NaN,NaN,NaN,NaN,NaN,NaN,104.796,637.01,41.4297,0.3573,0,-1.0188
46.485,NaN,NaN,NaN,NaN,NaN,NaN,104.28,626.247,38.4509,0.3569,0,-1.014
46.49,NaN,NaN,NaN,NaN,NaN,NaN,103.932,616.149,35.3768,0.3566,0,-1.0091
46.495,NaN,NaN,NaN,NaN,NaN,NaN,103.35,606.793,32.434,0.3562,0,-1.0045
46.5,NaN,NaN,NaN,NaN,NaN,NaN,102.319,598.213,29.8142,0.3559,0,-1.0003
46.505,NaN,NaN,NaN,NaN,NaN,NaN,100.877,590.363,27.58,0.3555,0,-0.9965
46.51,NaN,NaN,NaN,NaN,NaN,NaN,99.2477,583.144,25.6486,0.3552,0,-0.993
46.515,NaN,NaN,NaN,NaN,NaN,NaN,97.6981,576.455,23.8632,0.355,0,-0.9894
46.52,NaN,NaN,NaN,NaN,NaN,NaN,96.4039,570.267,22.0981,0.3549,0,-0.9855
46.525,NaN,NaN,NaN,NaN,NaN,NaN,95.3823,564.634,20.3212,0.355,0,-0.9812
46.53,NaN,NaN,NaN,NaN,NaN,NaN,94.5221,559.678,18.5758,0.3551,0,-0.9766
46.535,NaN,NaN,NaN,NaN,NaN,NaN,93.674,555.532,16.9139,0.3553,0,-0.9718
46.54,NaN,NaN,NaN,NaN,NaN,NaN,92.7391,552.311,15.3407,0.3555,0,-0.9668
46.545,NaN,NaN,NaN,NaN,NaN,NaN,91.7038,550.097,13.8088,0.3557,0,-0.9618
46.55,NaN,NaN,NaN,NaN,NaN,NaN,90.6106,548.964,12.2591,0.356,0,-0.9566
46.555,NaN,NaN,NaN,NaN,NaN,NaN,89.5,548.982,10.6717,0.3563,0,-0.9513
46.56,NaN,NaN,NaN,NaN,NaN,NaN,88.3747,550.215,9.0865,0.3566,0,-0.9461
46.565,NaN,NaN,NaN,NaN,NaN,NaN,87.2163,552.699,7.5783,0.357,0,-0.9409
46.57,NaN,NaN,NaN,NaN,NaN,NaN,86.04,556.412,6.2092,0.3574,0,-0.9358
46.575,NaN,NaN,NaN,NaN,NaN,NaN,84.9398,561.276,4.9931,0.3578,0,-0.9309
46.58,NaN,NaN,NaN,NaN,NaN,NaN,84.0776,567.167,3.8919,0.3583,0,-0.926
46.585,NaN,NaN,NaN,NaN,NaN,NaN,83.6116,573.954,2.8339,0.3589,0,-0.9211
46.59,NaN,NaN,NaN,NaN,NaN,NaN,83.6071,581.526,1.7352,0.3595,0,-0.9161
46.595,NaN,NaN,NaN,NaN,NaN,NaN,83.9892,589.813,0.5123,0.36,0,-0.911
46.6,NaN,NaN,NaN,NaN,NaN,NaN,84.5761,598.788,-0.914,0.3606,0,-0.9058
46.605,NaN,NaN,NaN,NaN,NaN,NaN,85.1751,608.461,-2.6213,0.3611,0,-0.9005
46.61,NaN,NaN,NaN,NaN,NaN,NaN,85.6816,618.852,-4.6888,0.3615,0,-0.8953
46.615,NaN,NaN,NaN,NaN,NaN,NaN,86.1222,629.978,-7.1914,0.3618,0,-0.8901
46.62,NaN,NaN,NaN,NaN,NaN,NaN,86.6256,641.836,-10.1826,0.3621,0,-0.8848
46.625,NaN,NaN,NaN,NaN,NaN,NaN,87.3477,654.391,-13.6739,0.3624,0,-0.8792
46.63,NaN,NaN,NaN,NaN,NaN,NaN,88.3999,667.589,-17.6211,0.3626,0,-0.8735
46.635,NaN,NaN,NaN,NaN,NaN,NaN,89.8166,681.35,-21.9287,0.3628,0,-0.8674
46.64,NaN,NaN,NaN,NaN,NaN,NaN,91.5672,695.587,-26.4748,0.3629,0,-0.8612
46.645,NaN,NaN,NaN,NaN,NaN,NaN,93.5928,710.209,-31.1467,0.363,0,-0.8549
46.65,NaN,NaN,NaN,NaN,NaN,NaN,95.8378,725.137,-35.8719,0.363,0,-0.8487
46.655,NaN,NaN,NaN,NaN,NaN,NaN,98.2573,740.308,-40.6273,0.363,0,-0.8426
46.66,NaN,NaN,NaN,NaN,NaN,NaN,100.805,755.67,-45.4285,0.3631,0,-0.8367
46.665,NaN,NaN,NaN,NaN,NaN,NaN,103.419,771.167,-50.3107,0.3631,0,-0.831
46.67,NaN,NaN,NaN,NaN,NaN,NaN,106.027,786.724,-55.3133,0.3632,0,-0.8255
46.675,NaN,NaN,NaN,NaN,NaN,NaN,108.564,802.221,-60.4715,0.3632,0,-0.8201
46.68,NaN,NaN,NaN,NaN,NaN,NaN,110.995,817.48,-65.8101,0.3633,0,-0.8147
46.685,NaN,NaN,NaN,NaN,NaN,NaN,113.311,832.267,-71.3354,0.3633,0,-0.8092
46.69,NaN,NaN,NaN,NaN,NaN,NaN,115.509,846.3,-77.0281,0.3634,0,-0.8038
46.695,NaN,NaN,NaN,NaN,NaN,NaN,117.557,859.28,-82.8421,0.3635,0,-0.7984
46.7,NaN,NaN,NaN,NaN,NaN,NaN,119.373,870.931,-88.7133,0.3637,0,-0.7929
46.705,NaN,NaN,NaN,NaN,NaN,NaN,120.848,881.034,-94.5775,0.3639,0,-0.7873
46.71,NaN,NaN,NaN,NaN,NaN,NaN,121.899,889.439,-100.388,0.3641,0,-0.7818
46.715,NaN,NaN,NaN,NaN,NaN,NaN,122.535,896.073,-106.126,0.3643,0,-0.7761
46.72,NaN,NaN,NaN,NaN,NaN,NaN,122.883,900.912,-111.795,0.3645,0,-0.7705
46.725,NaN,NaN,NaN,NaN,NaN,NaN,123.159,903.952,-117.416,0.3648,0,-0.7648
46.73,NaN,NaN,NaN,NaN,NaN,NaN,123.576,905.17,-123.013,0.365,0,-0.7591
46.735,NaN,NaN,NaN,NaN,NaN,NaN,124.248,904.494,-128.606,0.3654,0,-0.7534
46.74,NaN,NaN,NaN,NaN,NaN,NaN,125.13,901.776,-134.195,0.3658,0,-0.7477
46.745,NaN,NaN,NaN,NaN,NaN,NaN,126.016,896.803,-139.743,0.3662,0,-0.7421
46.75,NaN,NaN,NaN,NaN,NaN,NaN,126.604,889.323,-145.155,0.3668,0,-0.7365
46.755,NaN,NaN,NaN,NaN,NaN,NaN,126.581,879.11,-150.287,0.3673,0,-0.731
46.76,NaN,NaN,NaN,NaN,NaN,NaN,125.717,866.025,-154.972,0.3679,0,-0.7257
46.765,NaN,NaN,NaN,NaN,NaN,NaN,123.927,850.064,-159.072,0.3684,0,-0.7204
46.77,NaN,NaN,NaN,NaN,NaN,NaN,121.291,831.357,-162.527,0.369,0,-0.7152
46.775,NaN,NaN,NaN,NaN,NaN,NaN,118.029,810.118,-165.376,0.3695,0,-0.7101
46.78,NaN,NaN,NaN,NaN,NaN,NaN,114.43,786.534,-167.739,0.3701,0,-0.7049
46.785,NaN,NaN,NaN,NaN,NaN,NaN,110.74,760.631,-169.77,0.3708,0,-0.6995
46.79,NaN,NaN,NaN,NaN,NaN,NaN,107.053,732.152,-171.583,0.3715,0,-0.694
46.795,NaN,NaN,NaN,NaN,NaN,NaN,103.262,700.495,-173.165,0.3724,0,-0.6882
46.8,NaN,NaN,NaN,NaN,NaN,NaN,99.0989,664.758,-174.284,0.3733,0,-0.6823
46.805,NaN,NaN,NaN,NaN,NaN,NaN,94.2537,623.919,-174.427,0.3741,0,-0.6761
46.81,NaN,NaN,NaN,NaN,NaN,NaN,88.5323,577.125,-172.803,0.375,0,-0.6697
46.815,NaN,NaN,NaN,NaN,NaN,NaN,81.9685,524.031,-168.437,0.3758,0,-0.6632
46.82,NaN,NaN,NaN,NaN,NaN,NaN,74.8437,465.108,-160.36,0.3766,0,-0.6565
46.825,NaN,NaN,NaN,NaN,NaN,NaN,67.6078,401.811,-147.864,0.3774,0,-0.6497
46.83,NaN,NaN,NaN,NaN,NaN,NaN,60.7398,336.554,-130.782,0.3782,0,-0.6431
46.835,NaN,NaN,NaN,NaN,NaN,NaN,54.6155,272.439,-109.684,0.3793,0,-0.6368
46.84,NaN,NaN,NaN,NaN,NaN,NaN,49.4389,212.775,-85.9259,0.3806,0,-0.6318
46.845,NaN,NaN,NaN,NaN,NaN,NaN,45.2524,160.499,-61.458,0.3823,0,-0.6292
46.85,NaN,NaN,NaN,NaN,NaN,NaN,41.994,117.631,-38.4524,0.3846,0,-0.6313
46.855,NaN,NaN,NaN,NaN,NaN,NaN,39.5535,84.9362,-18.8479,0.3876,0,-0.6406
46.86,NaN,NaN,NaN,NaN,NaN,NaN,37.7988,61.8761,-3.9586,0.3913,0,-0.6589
46.865,NaN,NaN,NaN,NaN,NaN,NaN,36.5828,46.8587,5.7474,0.3953,0,-0.684
46.87,NaN,NaN,NaN,NaN,NaN,NaN,35.7538,37.6914,10.6505,0.3994,0,-0.7076
46.875,NaN,NaN,NaN,NaN,NaN,NaN,35.1768,32.0944,11.7778,0.4039,0,-0.7204
46.88,NaN,NaN,NaN,NaN,NaN,NaN,34.7517,28.1326,10.4712,0.4096,0,-0.7192
46.885,NaN,NaN,NaN,NaN,NaN,NaN,34.4156,24.4749,8.042,0.4185,0,-0.7069
46.89,NaN,NaN,NaN,NaN,NaN,NaN,34.1321,20.4619,5.5174,0.4331,0,-0.6879
46.895,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.9,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.905,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.91,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.915,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.92,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.925,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.93,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.935,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.94,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.945,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.95,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.955,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.96,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.965,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.97,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.975,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.98,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.985,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.99,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
46.995,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.005,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.01,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.015,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.02,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.025,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.03,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.035,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.04,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.045,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.05,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.055,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.06,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.065,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.07,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.075,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.08,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.085,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.09,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.095,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.1,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.105,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.11,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.115,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.12,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.125,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.13,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.135,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.14,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.145,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.15,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.155,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.16,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.165,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.17,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.175,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.18,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.185,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.19,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.195,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.2,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.205,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.21,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.215,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.22,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.225,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.23,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.235,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.24,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.245,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.25,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.255,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.26,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.265,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.27,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.275,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.28,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.285,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.29,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.295,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
47.3,NaN,NaN,NaN,NaN,NaN,NaN,35.9059,25.186,6.5736,0.4687,0,-1.2237
47.305,NaN,NaN,NaN,NaN,NaN,NaN,36.3196,46.7304,-3.4409,0.4478,0,-1.207
47.31,NaN,NaN,NaN,NaN,NaN,NaN,35.5196,74.3957,-15.8154,0.4397,0,-1.1874
47.315,NaN,NaN,NaN,NaN,NaN,NaN,33.1943,107.154,-27.5063,0.4358,0,-1.17
47.32,NaN,NaN,NaN,NaN,NaN,NaN,29.4452,144.096,-35.0508,0.4333,0,-1.1568
47.325,NaN,NaN,NaN,NaN,NaN,NaN,24.8829,185.031,-35.5806,0.4309,0,-1.149
47.33,NaN,NaN,NaN,NaN,NaN,NaN,20.5706,230.676,-27.6524,0.4279,0,-1.147
47.335,NaN,NaN,NaN,NaN,NaN,NaN,17.8172,282.236,-11.5688,0.4242,0,-1.1499
47.34,NaN,NaN,NaN,NaN,NaN,NaN,17.8758,340.436,10.8811,0.4202,0,-1.156
47.345,NaN,NaN,NaN,NaN,NaN,NaN,21.6169,404.44,37.0392,0.4163,0,-1.1632
47.35,NaN,NaN,NaN,NaN,NaN,NaN,29.2295,471.18,64.0042,0.413,0,-1.1697
47.355,NaN,NaN,NaN,NaN,NaN,NaN,40.0193,535.508,89.0359,0.4104,0,-1.1749
47.36,NaN,NaN,NaN,NaN,NaN,NaN,52.4207,591.229,109.765,0.4086,0,-1.1782
47.365,NaN,NaN,NaN,NaN,NaN,NaN,64.352,632.727,124.394,0.4075,0,-1.1799
47.37,NaN,NaN,NaN,NaN,NaN,NaN,73.9097,656.645,131.996,0.4067,0,-1.1799
47.375,NaN,NaN,NaN,NaN,NaN,NaN,80.1451,663.041,132.818,0.4061,0,-1.1785
47.38,NaN,NaN,NaN,NaN,NaN,NaN,83.4883,655.583,128.345,0.4054,0,-1.1756
47.385,NaN,NaN,NaN,NaN,NaN,NaN,85.5082,640.671,121.01,0.4044,0,-1.1717
47.39,NaN,NaN,NaN,NaN,NaN,NaN,88.084,625.757,113.569,0.4031,0,-1.167
47.395,NaN,NaN,NaN,NaN,NaN,NaN,92.4646,617.432,108.421,0.4014,0,-1.1622
47.4,NaN,NaN,NaN,NaN,NaN,NaN,98.7679,619.917,107.102,0.3994,0,-1.158
47.405,NaN,NaN,NaN,NaN,NaN,NaN,106.162,634.423,110.088,0.3973,0,-1.1547
47.41,NaN,NaN,NaN,NaN,NaN,NaN,113.501,659.45,116.896,0.3952,0,-1.1525
47.415,NaN,NaN,NaN,NaN,NaN,NaN,119.938,691.797,126.357,0.3934,0,-1.1511
47.42,NaN,NaN,NaN,NaN,NaN,NaN,125.132,727.8,136.962,0.392,0,-1.1502
47.425,NaN,NaN,NaN,NaN,NaN,NaN,129.057,764.359,147.189,0.3911,0,-1.1493
47.43,NaN,NaN,NaN,NaN,NaN,NaN,131.68,799.446,155.77,0.3904,0,-1.1481
47.435,NaN,NaN,NaN,NaN,NaN,NaN,132.838,832.077,161.871,0.3899,0,-1.1464
47.44,NaN,NaN,NaN,NaN,NaN,NaN,132.397,861.897,165.167,0.3895,0,-1.1439
47.445,NaN,NaN,NaN,NaN,NaN,NaN,130.504,888.672,165.81,0.389,0,-1.1407
47.45,NaN,NaN,NaN,NaN,NaN,NaN,127.68,911.925,164.304,0.3885,0,-1.137
47.455,NaN,NaN,NaN,NaN,NaN,NaN,124.652,930.858,161.313,0.388,0,-1.1328
47.46,NaN,NaN,NaN,NaN,NaN,NaN,122.029,944.546,157.493,0.3875,0,-1.1283
47.465,NaN,NaN,NaN,NaN,NaN,NaN,120.07,952.277,153.381,0.387,0,-1.1237
47.47,NaN,NaN,NaN,NaN,NaN,NaN,118.693,953.854,149.355,0.3865,0,-1.1193
47.475,NaN,NaN,NaN,NaN,NaN,NaN,117.661,949.732,145.631,0.386,0,-1.1149
47.48,NaN,NaN,NaN,NaN,NaN,NaN,116.797,940.948,142.278,0.3854,0,-1.1109
47.485,NaN,NaN,NaN,NaN,NaN,NaN,116.053,928.887,139.24,0.3848,0,-1.1071
47.49,NaN,NaN,NaN,NaN,NaN,NaN,115.424,914.98,136.375,0.3842,0,-1.1035
47.495,NaN,NaN,NaN,NaN,NaN,NaN,114.847,900.445,133.505,0.3835,0,-1.0999
47.5,NaN,NaN,NaN,NaN,NaN,NaN,114.181,886.12,130.459,0.3828,0,-1.0964
47.505,NaN,NaN,NaN,NaN,NaN,NaN,113.309,872.414,127.11,0.3821,0,-1.0927
47.51,NaN,NaN,NaN,NaN,NaN,NaN,112.241,859.367,123.385,0.3814,0,-1.0888
47.515,NaN,NaN,NaN,NaN,NaN,NaN,111.112,846.774,119.278,0.3808,0,-1.0846
47.52,NaN,NaN,NaN,NaN,NaN,NaN,110.069,834.323,114.843,0.3802,0,-1.0801
47.525,NaN,NaN,NaN,NaN,NaN,NaN,109.133,821.71,110.181,0.3798,0,-1.0755
47.53,NaN,NaN,NaN,NaN,NaN,NaN,108.159,808.72,105.408,0.3794,0,-1.0708
47.535,NaN,NaN,NaN,NaN,NaN,NaN,106.935,795.248,100.627,0.3791,0,-1.066
47.54,NaN,NaN,NaN,NaN,NaN,NaN,105.334,781.297,95.91,0.3788,0,-1.0612
47.545,NaN,NaN,NaN,NaN,NaN,NaN,103.398,766.949,91.2966,0.3785,0,-1.0564
47.55,NaN,NaN,NaN,NaN,NaN,NaN,101.288,752.335,86.8097,0.3781,0,-1.0515
47.555,NaN,NaN,NaN,NaN,NaN,NaN,99.1579,737.596,82.4622,0.3778,0,-1.0466
47.56,NaN,NaN,NaN,NaN,NaN,NaN,97.0475,722.862,78.2572,0.3775,0,-1.0417
47.565,NaN,NaN,NaN,NaN,NaN,NaN,94.9045,708.232,74.1864,0.3771,0,-1.0367
47.57,NaN,NaN,NaN,NaN,NaN,NaN,92.6942,693.763,70.2277,0.3767,0,-1.0318
47.575,NaN,NaN,NaN,NaN,NaN,NaN,90.503,679.471,66.3414,0.3763,0,-1.0268
47.58,NaN,NaN,NaN,NaN,NaN,NaN,88.5353,665.348,62.4663,0.3759,0,-1.0218
47.585,NaN,NaN,NaN,NaN,NaN,NaN,86.9962,651.396,58.529,0.3756,0,-1.0167
47.59,NaN,NaN,NaN,NaN,NaN,NaN,85.9446,637.659,54.4744,0.3753,0,-1.0113
47.595,NaN,NaN,NaN,NaN,NaN,NaN,85.223,624.26,50.3077,0.3752,0,-1.0057
47.6,NaN,NaN,NaN,NaN,NaN,NaN,84.5162,611.387,46.1219,0.3751,0,-0.9998
47.605,NaN,NaN,NaN,NaN,NaN,NaN,83.5033,599.25,42.0793,0.3749,0,-0.9937
47.61,NaN,NaN,NaN,NaN,NaN,NaN,82.0168,588.013,38.3445,0.3746,0,-0.9877
47.615,NaN,NaN,NaN,NaN,NaN,NaN,80.1279,577.733,35.0023,0.3742,0,-0.9818
47.62,NaN,NaN,NaN,NaN,NaN,NaN,78.1198,568.353,32.0162,0.3738,0,-0.976
47.625,NaN,NaN,NaN,NaN,NaN,NaN,76.368,559.74,29.2574,0.3735,0,-0.9703
47.63,NaN,NaN,NaN,NaN,NaN,NaN,75.1836,551.752,26.5871,0.3733,0,-0.9646
47.635,NaN,NaN,NaN,NaN,NaN,NaN,74.6869,544.303,23.9358,0.3732,0,-0.9588
47.64,NaN,NaN,NaN,NaN,NaN,NaN,74.7667,537.392,21.3313,0.3732,0,-0.953
47.645,NaN,NaN,NaN,NaN,NaN,NaN,75.1382,531.082,18.8646,0.3733,0,-0.9472
47.65,NaN,NaN,NaN,NaN,NaN,NaN,75.4736,525.452,16.6225,0.3734,0,-0.9415
47.655,NaN,NaN,NaN,NaN,NaN,NaN,75.5393,520.558,14.631,0.3735,0,-0.936
47.66,NaN,NaN,NaN,NaN,NaN,NaN,75.2749,516.411,12.8391,0.3735,0,-0.9307
47.665,NaN,NaN,NaN,NaN,NaN,NaN,74.7833,512.994,11.1441,0.3735,0,-0.9254
47.67,NaN,NaN,NaN,NaN,NaN,NaN,74.2474,510.288,9.435,0.3736,0,-0.9201
47.675,NaN,NaN,NaN,NaN,NaN,NaN,73.8296,508.316,7.6254,0.3737,0,-0.9148
47.68,NaN,NaN,NaN,NaN,NaN,NaN,73.6089,507.148,5.6658,0.3739,0,-0.9094
47.685,NaN,NaN,NaN,NaN,NaN,NaN,73.5754,506.907,3.5423,0.3742,0,-0.9039
47.69,NaN,NaN,NaN,NaN,NaN,NaN,73.6659,507.743,1.269,0.3746,0,-0.8983
47.695,NaN,NaN,NaN,NaN,NaN,NaN,73.8056,509.81,-1.1215,0.3749,0,-0.8927
47.7,NaN,NaN,NaN,NaN,NaN,NaN,73.9288,513.235,-3.5906,0.3753,0,-0.8869
47.705,NaN,NaN,NaN,NaN,NaN,NaN,73.981,518.097,-6.1075,0.3757,0,-0.8811
47.71,NaN,NaN,NaN,NaN,NaN,NaN,73.9217,524.417,-8.6592,0.376,0,-0.8752
47.715,NaN,NaN,NaN,NaN,NaN,NaN,73.7393,532.163,-11.2526,0.3764,0,-0.8693
47.72,NaN,NaN,NaN,NaN,NaN,NaN,73.4727,541.27,-13.9079,0.3767,0,-0.8633
47.725,NaN,NaN,NaN,NaN,NaN,NaN,73.2172,551.665,-16.6498,0.3771,0,-0.8574
47.73,NaN,NaN,NaN,NaN,NaN,NaN,73.1029,563.289,-19.5046,0.3775,0,-0.8515
47.735,NaN,NaN,NaN,NaN,NaN,NaN,73.2502,576.113,-22.5046,0.3779,0,-0.8457
47.74,NaN,NaN,NaN,NaN,NaN,NaN,73.7248,590.139,-25.6935,0.3783,0,-0.8401
47.745,NaN,NaN,NaN,NaN,NaN,NaN,74.5139,605.381,-29.129,0.3788,0,-0.8346
47.75,NaN,NaN,NaN,NaN,NaN,NaN,75.537,621.851,-32.8798,0.3792,0,-0.8291
47.755,NaN,NaN,NaN,NaN,NaN,NaN,76.6856,639.529,-37.0162,0.3796,0,-0.8235
47.76,NaN,NaN,NaN,NaN,NaN,NaN,77.8742,658.354,-41.5929,0.38,0,-0.8178
47.765,NaN,NaN,NaN,NaN,NaN,NaN,79.0782,678.218,-46.6286,0.3803,0,-0.812
47.77,NaN,NaN,NaN,NaN,NaN,NaN,80.3399,698.979,-52.0947,0.3806,0,-0.8061
47.775,NaN,NaN,NaN,NaN,NaN,NaN,81.7435,720.469,-57.918,0.3809,0,-0.8002
47.78,NaN,NaN,NaN,NaN,NaN,NaN,83.3718,742.511,-63.9961,0.3811,0,-0.7942
47.785,NaN,NaN,NaN,NaN,NaN,NaN,85.2661,764.909,-70.2195,0.3815,0,-0.7883
47.79,NaN,NaN,NaN,NaN,NaN,NaN,87.4014,787.437,-76.4958,0.3818,0,-0.7825
47.795,NaN,NaN,NaN,NaN,NaN,NaN,89.6799,809.819,-82.7705,0.3822,0,-0.7767
47.8,NaN,NaN,NaN,NaN,NaN,NaN,91.9428,831.712,-89.0358,0.3825,0,-0.771
47.805,NaN,NaN,NaN,NaN,NaN,NaN,93.9994,852.714,-95.325,0.3828,0,-0.7654
47.81,NaN,NaN,NaN,NaN,NaN,NaN,95.67,872.397,-101.698,0.3832,0,-0.7598
