time_s,roll_deg,pitch_deg,yaw_deg,temp_c,bias_roll,bias_pitch,accel_norm_g,K_roll_angle,K_roll_bias,K_pitch_angle,K_pitch_bias,P_roll_00,P_roll_11,P_pitch_00,P_pitch_11,gyro_pitch_dps,pitch_centered_deg,R_dynamic,gyro_pitch_filt,phase_var
3.842,-4.0433,-14.4892,-7.8454,30.49,-2.124592,1.669253,1.0237,0.008664,-0.002659,0.008665,-0.002659,0.189361,0.021017,0.189365,0.021018,-51.8619,-10.9022,21.855,-70.7506,0.8437
3.8521,-4.0397,-14.9929,-8.002,30.5,-2.112225,1.645424,1.0435,0.008644,-0.002645,0.008645,-0.002646,0.188923,0.020863,0.188928,0.020864,-50.0931,-11.4059,21.855,-69.9765,0.8479
3.8621,-4.037,-15.484,-8.2717,30.49,-2.105261,1.618018,1.0446,0.008625,-0.002632,0.008625,-0.002632,0.188489,0.020711,0.188494,0.020712,-48.8115,-11.897,21.855,-69.1478,0.852
3.8722,-4.0154,-15.9608,-8.6826,30.49,-2.109173,1.586119,1.032,0.008605,-0.002619,0.008605,-0.002619,0.18806,0.02056,0.188065,0.020561,-47.3037,-12.3738,21.855,-68.2527,0.856
3.8823,-3.9757,-16.4198,-9.2449,30.49,-2.121142,1.548692,1.0232,0.008585,-0.002606,0.008585,-0.002606,0.187622,0.02041,0.187626,0.020411,-45.6402,-12.8328,21.855,-67.2843,0.8599
3.8923,-3.9342,-16.8641,-9.9305,30.47,-2.135032,1.505772,1.0338,0.008565,-0.002593,0.008565,-0.002593,0.187191,0.020263,0.187195,0.020264,-44.1859,-13.2771,21.855,-66.2612,0.8638
3.9024,-3.9058,-17.2809,-10.682,30.49,-2.145545,1.458075,1.0677,0.008545,-0.00258,0.008546,-0.00258,0.186761,0.020116,0.186765,0.020117,-41.4602,-13.6939,21.855,-65.1006,0.8676
3.9124,-3.8972,-17.635,-11.4354,30.49,-2.149028,1.407489,1.1275,0.008526,-0.002567,0.008526,-0.002567,0.186333,0.019971,0.186337,0.019972,-35.2073,-14.048,21.855,-63.5721,0.8716
3.9225,-3.9071,-17.8971,-12.1118,30.49,-2.144666,1.356346,1.2016,0.008506,-0.002554,0.008507,-0.002555,0.185908,0.019828,0.185913,0.019829,-26.0644,-14.3101,21.855,-61.5008,0.8757
3.9326,-3.9309,-18.0412,-12.6745,30.49,-2.134311,1.305427,1.289,0.008487,-0.002542,0.008487,-0.002542,0.185483,0.019686,0.185488,0.019687,-14.3235,-14.4542,21.855,-58.7406,0.8801
3.9426,-3.9696,-18.0597,-13.134,30.5,-2.120019,1.256707,1.4034,0.008468,-0.002529,0.008468,-0.002529,0.18506,0.019545,0.185064,0.019546,-1.8422,-14.4727,21.855,-55.279,0.885
3.9527,-4.0216,-17.9573,-13.519,30.51,-2.105191,1.212187,1.515,0.008448,-0.002517,0.008449,-0.002517,0.184639,0.019406,0.184643,0.019407,10.1816,-14.3703,21.855,-51.185,0.8905
3.9627,-4.0855,-17.7309,-13.8666,30.49,-2.092246,1.171142,1.5872,0.008429,-0.002504,0.008429,-0.002505,0.18422,0.019268,0.184223,0.019269,22.5151,-14.1439,21.855,-46.4722,0.8967
3.9728,-4.1419,-17.3973,-14.1755,30.49,-2.085584,1.135648,1.5822,0.00841,-0.002492,0.00841,-0.002492,0.183803,0.019132,0.183808,0.019133,33.1623,-13.8103,21.855,-41.2886,0.9039
3.9828,-4.1596,-16.9709,-14.43,30.49,-2.087973,1.10523,1.5188,0.008391,-0.00248,0.008391,-0.00248,0.183387,0.018997,0.183391,0.018997,42.407,-13.3839,21.855,-35.7551,0.9121
3.9929,-4.1054,-16.4576,-14.6458,30.49,-2.101052,1.077327,1.4018,0.008372,-0.002468,0.008372,-0.002468,0.182972,0.018863,0.182975,0.018864,51.0386,-12.8706,21.855,-29.9329,0.9216
4.0029,-3.9762,-15.8599,-14.8274,30.5,-2.125154,1.050493,1.3128,0.008353,-0.002456,0.008353,-0.002456,0.182559,0.01873,0.182563,0.018731,59.4362,-12.2729,21.855,-23.8544,0.9329
4.013,-3.7884,-15.1557,-14.9735,30.5,-2.15922,1.023043,1.2161,0.008334,-0.002444,0.008335,-0.002444,0.182148,0.018599,0.182151,0.0186,70.0248,-11.5687,21.855,-17.3866,0.9469
4.0231,-3.5711,-14.3465,-15.0867,30.49,-2.199499,0.994874,1.1176,0.008316,-0.002432,0.008316,-0.002432,0.18174,0.018469,0.181744,0.01847,80.462,-10.7595,21.855,-10.5619,0.9645
4.0331,-3.377,-13.458,-15.1772,30.49,-2.238561,0.96881,1.0549,0.008297,-0.00242,0.008297,-0.00242,0.181331,0.01834,0.181335,0.018341,88.3417,-9.871,21.855,-3.5733,0.9867
4.0432,-3.2284,-12.52,-15.2486,30.49,-2.272946,0.948162,1.0085,0.008278,-0.002409,0.008279,-0.002409,0.180925,0.018213,0.180928,0.018214,93.2676,-8.933,21.855,3.3696,0.0138
4.0532,-3.1288,-11.5827,-15.3036,30.5,-2.301035,0.938348,0.993,0.00826,-0.002397,0.00826,-0.002397,0.180521,0.018087,0.180524,0.018087,93.2067,-7.9957,21.855,9.9311,0.0444
4.0633,-3.0695,-10.6798,-15.3385,30.5,-2.324058,0.93939,1.0152,0.008241,-0.002386,0.008242,-0.002386,0.180117,0.017962,0.180121,0.017962,89.7804,-7.0928,21.855,15.9032,0.076
4.0733,-3.0468,-9.8046,-15.3466,30.51,-2.343708,0.951444,1.0858,0.008223,-0.002374,0.008223,-0.002374,0.179717,0.017838,0.17972,0.017838,87.0274,-6.2176,21.855,21.3615,0.1067
4.0834,-3.0648,-8.9363,-15.3168,30.5,-2.360849,0.972126,1.1719,0.008205,-0.002363,0.008205,-0.002363,0.179318,0.017715,0.179321,0.017716,86.3424,-5.3493,21.855,26.4719,0.1355
4.0935,-3.1177,-8.0724,-15.2669,30.49,-2.37871,0.998857,1.2234,0.008187,-0.002352,0.008187,-0.002352,0.178919,0.017594,0.178923,0.017594,85.91,-4.4854,21.855,31.269,0.1615
4.1035,-3.1848,-7.2261,-15.2344,30.5,-2.396354,1.028296,1.2395,0.008168,-0.00234,0.008169,-0.00234,0.178522,0.017473,0.178525,0.017474,84.1456,-3.6391,21.855,35.6789,0.1838
4.1136,-3.2423,-6.3993,-15.2323,30.49,-2.411248,1.057161,1.25,0.00815,-0.002329,0.008151,-0.002329,0.178128,0.017354,0.178131,0.017355,82.2171,-2.8123,21.855,39.7101,0.2026
4.1236,-3.2861,-5.5741,-15.2278,30.5,-2.4237,1.083615,1.2517,0.008132,-0.002318,0.008133,-0.002318,0.177735,0.017236,0.177739,0.017237,82.0536,-1.9871,21.855,43.5015,0.2189
4.1337,-3.3186,-4.731,-15.1951,30.5,-2.435316,1.1057,1.2365,0.008115,-0.002307,0.008115,-0.002307,0.177344,0.017119,0.177348,0.01712,83.8138,-1.144,21.855,47.1949,0.2333
4.1437,-3.3557,-3.864,-15.1294,30.49,-2.444507,1.123663,1.1919,0.008097,-0.002296,0.008097,-0.002297,0.176953,0.017003,0.176957,0.017004,86.2035,-0.277,21.855,50.8377,0.2462
4.1538,-3.4103,-2.9715,-15.0481,30.49,-2.45159,1.139723,1.1505,0.008079,-0.002286,0.008079,-0.002286,0.176565,0.016889,0.176569,0.016889,88.7528,0.6155,21.855,54.4426,0.2578
4.1639,-3.4769,-2.0627,-14.9556,30.49,-2.45769,1.156349,1.1143,0.008061,-0.002275,0.008061,-0.002275,0.176178,0.016775,0.176181,0.016776,90.3573,1.5243,21.855,57.9474,0.2681
4.1739,-3.5487,-1.1482,-14.8363,30.5,-2.462218,1.175594,1.0835,0.008044,-0.002264,0.008044,-0.002264,0.175794,0.016662,0.175798,0.016663,90.9384,2.4388,21.855,61.2878,0.2772
4.184,-3.6166,-0.256,-14.679,30.49,-2.465779,1.197523,1.0638,0.008026,-0.002254,0.008026,-0.002254,0.175409,0.016551,0.175412,0.016551,88.7109,3.331,21.855,64.2825,0.2852
4.194,-3.6822,0.6085,-14.4876,30.49,-2.469696,1.220496,1.0496,0.008009,-0.002243,0.008009,-0.002243,0.175027,0.01644,0.17503,0.016441,85.9574,4.1955,21.855,66.914,0.2922
4.2041,-3.7589,1.4512,-14.2491,30.5,-2.469283,1.245297,1.0532,0.007991,-0.002233,0.007991,-0.002233,0.174646,0.016331,0.174649,0.016332,83.7998,5.0382,21.855,69.2416,0.2986
4.2141,-3.8277,2.2868,-13.9277,30.49,-2.467452,1.272693,1.0476,0.007974,-0.002222,0.007974,-0.002223,0.174266,0.016222,0.174269,0.016223,83.0907,5.8738,21.855,71.3791,0.3045
4.2242,-3.8782,3.1245,-13.4957,30.49,-2.467196,1.302683,1.0255,0.007957,-0.002212,0.007957,-0.002212,0.17389,0.016115,0.173893,0.016116,83.301,6.7115,21.855,73.3983,0.31
4.2343,-3.8986,3.9585,-12.9692,30.49,-2.468586,1.334357,0.9824,0.007939,-0.002202,0.007939,-0.002202,0.173513,0.016009,0.173516,0.016009,82.9247,7.5455,21.855,75.2659,0.3152
4.2443,-3.8875,4.7726,-12.3727,30.5,-2.47167,1.369007,0.9452,0.007922,-0.002192,0.007922,-0.002192,0.173138,0.015903,0.173141,0.015904,80.9525,8.3596,21.855,76.8821,0.3201
4.2544,-3.8544,5.5685,-11.7206,30.5,-2.473671,1.406473,0.9443,0.007905,-0.002182,0.007905,-0.002182,0.172765,0.015799,0.172768,0.015799,79.1497,9.1555,21.855,78.2716,0.3247
4.2644,-3.7919,6.3623,-11.0143,30.49,-2.478383,1.445204,0.9553,0.007888,-0.002172,0.007888,-0.002172,0.172393,0.015695,0.172396,0.015696,78.9218,9.9493,21.855,79.5529,0.329
4.2745,-3.7037,7.1569,-10.2911,30.49,-2.485326,1.483914,0.9214,0.007871,-0.002162,0.007871,-0.002162,0.172023,0.015593,0.172026,0.015593,79.0172,10.7439,21.855,80.7534,0.3332
4.2845,-3.5929,7.9409,-9.5949,30.48,-2.492981,1.522659,0.8924,0.007854,-0.002152,0.007855,-0.002152,0.171656,0.015491,0.171661,0.015492,77.9504,11.5279,21.855,81.7991,0.3373
4.2946,-3.4609,8.6893,-8.9599,30.48,-2.502658,1.560906,0.8464,0.007837,-0.002142,0.007838,-0.002142,0.171288,0.01539,0.171291,0.015391,74.4266,12.2763,21.855,82.5324,0.3411
4.3047,-3.3062,9.3873,-8.4223,30.49,-2.515917,1.597895,0.7624,0.007821,-0.002132,0.007821,-0.002133,0.170922,0.01529,0.170925,0.015291,69.4016,12.9743,21.855,82.8687,0.3449
4.3147,-3.1327,10.0157,-8.0088,30.49,-2.532709,1.632994,0.7844,0.007804,-0.002123,0.007804,-0.002123,0.170558,0.015192,0.170561,0.015192,62.4897,13.6027,21.855,82.7021,0.3486
4.3248,-2.9475,10.6047,-7.7097,30.48,-2.551433,1.66542,0.8071,0.007788,-0.002113,0.007788,-0.002113,0.170196,0.015094,0.170199,0.015094,58.5619,14.1917,21.855,82.2609,0.3522
4.3348,-2.7622,11.162,-7.5102,30.47,-2.571053,1.694315,0.7986,0.007771,-0.002104,0.007771,-0.002104,0.169834,0.014997,0.169837,0.014997,55.4251,14.749,21.855,81.6136,0.3557
4.3449,-2.5834,11.6884,-7.397,30.48,-2.590367,1.719792,0.7866,0.007754,-0.002094,0.007755,-0.002094,0.169474,0.0149,0.169476,0.014901,52.3404,15.2754,21.855,80.7751,0.3593
4.3549,-2.4064,12.2121,-7.3489,30.49,-2.608593,1.740215,0.7733,0.007738,-0.002085,0.007738,-0.002085,0.169116,0.014805,0.169119,0.014805,52.078,15.7991,21.855,79.9466,0.3627
4.365,-2.2275,12.746,-7.3528,30.49,-2.625777,1.754815,0.7533,0.007722,-0.002076,0.007722,-0.002076,0.168761,0.01471,0.168764,0.014711,53.0644,16.333,21.855,79.2122,0.3661
4.3751,-2.0524,13.3026,-7.4152,30.49,-2.641588,1.760869,0.7455,0.007706,-0.002066,0.007706,-0.002066,0.168405,0.014617,0.168409,0.014617,55.335,16.8896,21.855,78.6541,0.3693
4.3851,-1.8871,13.8832,-7.5458,30.48,-2.656207,1.759399,0.7573,0.007689,-0.002057,0.007689,-0.002057,0.16805,0.014524,0.168053,0.014524,57.7331,17.4702,21.855,78.2718,0.3723
4.3952,-1.7481,14.4943,-7.7386,30.48,-2.66852,1.75273,0.7918,0.007673,-0.002048,0.007673,-0.002048,0.167697,0.014432,0.1677,0.014433,60.7618,18.0813,21.855,78.0989,0.3753
4.4052,-1.6387,15.1553,-7.9453,30.49,-2.678571,1.743932,0.8268,0.007657,-0.002039,0.007657,-0.002039,0.167346,0.014341,0.167349,0.014341,65.7247,18.7423,21.855,78.255,0.378
4.4153,-1.5591,15.8803,-8.1318,30.49,-2.6855,1.734777,0.8527,0.007641,-0.00203,0.007641,-0.00203,0.166996,0.014251,0.166999,0.014251,72.0909,19.4673,21.855,78.8176,0.3804
4.4253,-1.5292,16.6589,-8.2807,30.49,-2.687221,1.727117,0.8397,0.007625,-0.002021,0.007625,-0.002021,0.166649,0.014161,0.166652,0.014161,77.4193,20.2459,21.855,79.6951,0.3826
4.4354,-1.5532,17.4181,-8.4147,30.49,-2.685687,1.723386,0.8053,0.007609,-0.002012,0.007609,-0.002012,0.166301,0.014072,0.166304,0.014073,75.4934,21.0051,21.855,80.381,0.3849
4.4455,-1.6512,18.1114,-8.5942,30.49,-2.677697,1.724488,0.7728,0.007593,-0.002003,0.007594,-0.002003,0.165955,0.013984,0.165958,0.013985,68.9347,21.6984,21.855,80.5729,0.3872
4.4555,-1.8602,18.7082,-8.8755,30.49,-2.657284,1.72731,0.7605,0.007578,-0.001994,0.007578,-0.001994,0.165611,0.013897,0.165614,0.013897,59.3448,22.2952,21.855,80.0926,0.3898
4.4656,-2.1893,19.1641,-9.2744,30.48,-2.624553,1.729297,0.8013,0.007562,-0.001985,0.007562,-0.001986,0.165268,0.013811,0.165271,0.013811,45.3291,22.7511,21.855,78.6774,0.3928
4.4756,-2.6075,19.4854,-9.7746,30.48,-2.586754,1.728461,0.8641,0.007546,-0.001977,0.007547,-0.001977,0.164927,0.013725,0.164929,0.013725,31.9433,23.0724,21.855,76.4201,0.3961
4.4857,-3.1015,19.6991,-10.3248,30.48,-2.545533,1.722763,0.9154,0.007531,-0.001968,0.007531,-0.001968,0.164587,0.01364,0.16459,0.01364,21.2486,23.2861,21.855,73.548,0.3998
4.4957,-3.6294,19.8275,-10.8129,30.48,-2.505161,1.71226,0.9598,0.007515,-0.00196,0.007515,-0.00196,0.164248,0.013556,0.16425,0.013556,12.7701,23.4145,21.855,70.2442,0.4036
4.5058,-4.1614,19.8937,-11.0943,30.48,-2.468195,1.700798,1.0028,0.0075,-0.001951,0.0075,-0.001951,0.163911,0.013472,0.163914,0.013473,6.5786,23.4807,21.855,66.6869,0.4077
4.5159,-4.6916,19.9143,-11.0856,30.47,-2.432437,1.68845,1.0493,0.007485,-0.001943,0.007485,-0.001943,0.163575,0.01339,0.163577,0.01339,2.0531,23.5013,21.855,63.0031,0.4118
4.5259,-5.2034,19.8826,-10.808,30.47,-2.398424,1.676708,1.0879,0.007469,-0.001934,0.007469,-0.001934,0.16324,0.013308,0.163243,0.013308,-3.1572,23.4696,21.855,59.1542,0.4162
4.536,-5.6413,19.7966,-10.296,30.48,-2.370774,1.665036,1.1056,0.007454,-0.001926,0.007454,-0.001926,0.162906,0.013226,0.162909,0.013227,-8.5482,23.3836,21.855,55.1378,0.4207
4.546,-5.9622,19.641,-9.526,30.49,-2.351343,1.653543,1.1005,0.007439,-0.001918,0.007439,-0.001918,0.162574,0.013146,0.162576,0.013146,-15.4759,23.228,21.855,50.86,0.4255
4.5561,-6.1176,19.3922,-8.4447,30.48,-2.343524,1.644469,1.0951,0.007424,-0.001909,0.007424,-0.001909,0.162244,0.013066,0.162246,0.013066,-24.7339,22.9792,21.855,46.1785,0.4309
4.5661,-6.129,19.0786,-7.1204,30.48,-2.347609,1.63768,1.0987,0.007409,-0.001901,0.007409,-0.001901,0.161914,0.012987,0.161916,0.012987,-31.1828,22.6656,21.855,41.3055,0.4366
4.5762,-6.0357,18.71,-5.6518,30.48,-2.360742,1.633393,1.088,0.007394,-0.001893,0.007394,-0.001893,0.16159,0.012908,0.161593,0.012909,-36.5839,22.297,21.855,36.323,0.4428
4.5863,-5.886,18.3007,-4.1661,30.49,-2.380062,1.633625,1.0578,0.007379,-0.001885,0.007379,-0.001885,0.161261,0.01283,0.161263,0.012831,-40.6881,21.8877,21.855,31.3257,0.4492
4.5963,-5.7227,17.8563,-2.7522,30.49,-2.404139,1.64158,1.0128,0.007364,-0.001877,0.007364,-0.001877,0.160935,0.012753,0.160937,0.012754,-44.1909,21.4433,21.855,26.3559,0.456
4.6064,-5.5815,17.4068,-1.4402,30.48,-2.432678,1.660189,0.9504,0.007349,-0.001869,0.007349,-0.001869,0.160611,0.012677,0.160613,0.012677,-44.7228,20.9938,21.855,21.6139,0.4629
4.6164,-5.4908,16.9526,-0.2406,30.48,-2.465616,1.691792,0.8661,0.007334,-0.001861,0.007334,-0.001861,0.160287,0.012601,0.16029,0.012601,-45.1676,20.5396,21.855,17.0945,0.4698
4.6265,-5.4721,16.4667,0.8199,30.49,-2.502705,1.734364,0.7688,0.007319,-0.001853,0.00732,-0.001853,0.159967,0.012525,0.159969,0.012526,-48.3097,20.0537,21.855,12.6046,0.4771
4.6365,-5.5315,15.9221,1.7674,30.48,-2.541955,1.777519,0.6806,0.007305,-0.001845,0.007305,-0.001846,0.159646,0.012451,0.159649,0.012451,-54.1514,19.5091,21.855,7.9616,0.4851
4.6466,-5.6593,15.3214,2.6725,30.46,-2.580129,1.807806,0.6261,0.00729,-0.001838,0.00729,-0.001838,0.159326,0.012377,0.159328,0.012377,-59.7299,18.9084,21.855,3.1921,0.4938
4.6567,-5.8497,14.6685,3.581,30.48,-2.61138,1.823058,0.6248,0.007276,-0.00183,0.007276,-0.00183,0.159009,0.012304,0.159011,0.012304,-64.9289,18.2555,21.855,-1.6704,0.5034
4.6667,-6.134,13.9483,4.5046,30.48,-2.623648,1.834753,0.6619,0.007261,-0.001822,0.007261,-0.001822,0.158692,0.012231,0.158694,0.012231,-71.6056,17.5353,21.855,-6.7198,0.514
4.6768,-6.5116,13.1409,5.4854,30.48,-2.616635,1.852926,0.7841,0.007247,-0.001815,0.007247,-0.001815,0.158376,0.012159,0.158379,0.012159,-80.2852,16.7279,21.855,-12.0802,0.5263
4.6868,-6.9121,12.3029,6.6071,30.47,-2.609411,1.866218,0.9977,0.007232,-0.001807,0.007232,-0.001807,0.158063,0.012087,0.158065,0.012088,-83.3283,15.8899,21.855,-17.3537,0.5393
4.6969,-7.2716,11.5063,7.8864,30.47,-2.613112,1.86583,1.3548,0.007218,-0.0018,0.007218,-0.0018,0.157749,0.012016,0.157751,0.012017,-79.2056,15.0933,21.855,-22.06,0.5518
4.7069,-7.564,10.8898,9.3295,30.48,-2.622528,1.851881,1.8111,0.007204,-0.001792,0.007204,-0.001792,0.157438,0.011946,0.15744,0.011946,-61.3006,14.4768,21.855,-25.298,0.561
4.717,-7.7294,10.5807,11.0489,30.48,-2.639534,1.828958,2.179,0.00719,-0.001785,0.00719,-0.001785,0.157127,0.011876,0.15713,0.011877,-30.7388,14.1677,21.855,-26.291,0.5644
4.7271,-7.7334,10.5852,13.1026,30.49,-2.664203,1.800179,2.2504,0.007175,-0.001777,0.007176,-0.001777,0.156818,0.011807,0.156821,0.011807,0.4485,14.1722,21.855,-25.116,0.5649
4.7371,-7.5796,10.7298,15.3226,30.48,-2.694704,1.775346,2.0542,0.007161,-0.00177,0.007161,-0.00177,0.15651,0.011739,0.156512,0.011739,14.3816,14.3168,21.855,-23.0537,0.5654
4.7472,-7.3051,10.8863,17.4456,30.49,-2.730079,1.766418,1.703,0.007148,-0.001763,0.007148,-0.001763,0.15621,0.011671,0.156216,0.011671,15.5518,14.4733,21.855,-21.0136,0.5659
4.7572,-6.972,11.0257,19.2366,30.48,-2.769598,1.780001,1.4035,0.007133,-0.001755,0.007133,-0.001756,0.155899,0.011603,0.155901,0.011603,13.8685,14.6127,21.855,-19.1876,0.5664
4.7673,-6.6632,11.1376,20.6278,30.49,-2.814063,1.815812,1.1568,0.007119,-0.001748,0.00712,-0.001748,0.155595,0.011536,0.155597,0.011537,11.1194,14.7246,21.855,-17.6368,0.5669
4.7774,-6.4592,11.157,21.7343,30.48,-2.860781,1.870178,0.963,0.007106,-0.001741,0.007106,-0.001741,0.155292,0.01147,0.155294,0.01147,1.9296,14.744,21.855,-16.7818,0.5674
4.7874,-6.4209,11.0153,22.705,30.48,-2.898569,1.9344,0.8097,0.007092,-0.001734,0.007092,-0.001734,0.154988,0.011404,0.15499,0.011404,-14.0932,14.6023,21.855,-17.0471,0.5679
4.7975,-6.5963,10.7149,23.6257,30.47,-2.908798,1.995371,0.7572,0.007078,-0.001727,0.007078,-0.001727,0.154688,0.011339,0.15469,0.011339,-29.8724,14.3019,21.855,-18.3567,0.5684
4.8075,-6.9569,10.3237,24.5317,30.47,-2.892455,2.04248,0.8715,0.007064,-0.00172,0.007064,-0.00172,0.154388,0.011274,0.15439,0.011274,-38.8992,13.9107,21.855,-20.1991,0.5689
4.8176,-7.4346,9.8889,25.4806,30.48,-2.863758,2.075884,1.065,0.007051,-0.001713,0.007051,-0.001713,0.154089,0.01121,0.154091,0.01121,-43.2272,13.4759,21.855,-22.2283,0.5694
4.8276,-7.9667,9.4417,26.5352,30.47,-2.832908,2.098022,1.2072,0.007037,-0.001706,0.007037,-0.001706,0.153792,0.011146,0.153795,0.011147,-44.4751,13.0287,21.855,-24.2261,0.5699
4.8377,-8.5001,8.996,27.7307,30.47,-2.803344,2.110626,1.261,0.007023,-0.001699,0.007023,-0.001699,0.153496,0.011083,0.153498,0.011083,-44.3143,12.583,21.855,-26.0988,0.571
4.8478,-8.9917,8.5589,29.093,30.47,-2.776771,2.116266,1.2523,0.00701,-0.001692,0.00701,-0.001692,0.153201,0.01102,0.153202,0.011021,-43.465,12.1459,21.855,-27.8062,0.5774
4.8578,-9.4286,8.1235,30.6657,30.48,-2.752633,2.119051,1.2033,0.006996,-0.001685,0.006997,-0.001686,0.152908,0.010958,0.15291,0.010959,-43.2931,11.7105,21.855,-29.4028,0.5836
4.8679,-9.8132,7.6991,32.4966,30.48,-2.73032,2.121835,1.1369,0.006983,-0.001679,0.006983,-0.001679,0.152614,0.010897,0.152617,0.010897,-42.1915,11.2861,21.855,-30.8313,0.5895
4.8779,-10.1608,7.2932,34.5437,30.49,-2.71154,2.124153,1.0664,0.00697,-0.001672,0.00697,-0.001672,0.152323,0.010835,0.152324,0.010836,-40.3594,10.8802,21.855,-32.0513,0.595
4.888,-10.4844,6.9034,36.7448,30.48,-2.698602,2.124371,1.0034,0.006956,-0.001665,0.006957,-0.001665,0.152033,0.010775,0.152035,0.010775,-38.7555,10.4904,21.855,-33.0891,0.6001
4.898,-10.7902,6.5191,39.0452,30.48,-2.69431,2.122062,0.963,0.006943,-0.001659,0.006943,-0.001659,0.151743,0.010715,0.151745,0.010715,-38.2105,10.1061,21.855,-34.0258,0.6051
4.9081,-11.0928,6.1274,41.4138,30.47,-2.698707,2.118867,0.9439,0.00693,-0.001652,0.00693,-0.001652,0.151454,0.010655,0.151456,0.010655,-38.9488,9.7144,21.855,-34.9534,0.6103
4.9182,-11.4145,5.7218,43.8421,30.48,-2.707532,2.117261,0.9282,0.006917,-0.001646,0.006917,-0.001646,0.151167,0.010596,0.15117,0.010596,-40.3329,9.3088,21.855,-35.9159,0.6158
